"SimulationNo","PercentVar","Rhat_k","Rhat_l","Rhat_s"
"364Mcmc.Rdata","Var_01",1.00137015628398,0.999250552704059,1.0013726061669
"376Mcmc.Rdata","Var_01",1.0064979363062,0.999402476568202,1.00657227656036
"388Mcmc.Rdata","Var_01",1.00432938720166,0.999376469935859,1.00535686303686
"400Mcmc.Rdata","Var_01",1.00576605074324,0.999391616302397,1.00726974216763
"40Mcmc.Rdata","Var_01",1.00141060821393,0.999285937749823,1.00251225176904
"412Mcmc.Rdata","Var_01",1.02267347239403,0.999793888619319,1.02195281425795
"424Mcmc.Rdata","Var_01",1.03659205909658,1.00016609619683,1.04676335522574
"436Mcmc.Rdata","Var_01",1.00114504803842,0.99923662028328,1.00220819168833
"448Mcmc.Rdata","Var_01",1.00171568306017,0.999290991455613,1.00318787089886
"460Mcmc.Rdata","Var_01",1.0029924027983,0.999272322941895,1.00383985425776
"472Mcmc.Rdata","Var_01",1.00533865042768,0.999361426984619,1.00588074784967
"484Mcmc.Rdata","Var_01",1.00849400116754,0.999429755980091,1.00961739777195
"496Mcmc.Rdata","Var_01",1.00102259429773,0.999251847264818,1.00052534633119
"4Mcmc.Rdata","Var_01",1.0027593423052,0.999287577690272,1.00371891875932
"508Mcmc.Rdata","Var_01",1.00346471648749,0.999328705169848,1.00476451110519
"520Mcmc.Rdata","Var_01",1.00166628103338,0.999285647013006,1.00250794535946
"52Mcmc.Rdata","Var_01",1.00231848367322,0.999285128658051,1.00271052771528
"532Mcmc.Rdata","Var_01",1.00847656559375,0.999470100027936,1.01139433408707
"544Mcmc.Rdata","Var_01",1.00176030052915,0.999268516211845,1.00281581452129
"556Mcmc.Rdata","Var_01",1.00001940163562,0.999224574410434,1.00052235486912
"568Mcmc.Rdata","Var_01",1.00954945421077,0.999437487177178,1.01354744958197
"580Mcmc.Rdata","Var_01",1.00749740814894,0.999393203412067,1.00866722893118
"592Mcmc.Rdata","Var_01",1.00029602846897,0.999238596419534,1.00079998469818
"604Mcmc.Rdata","Var_01",1.01102100745029,0.999520707546033,1.01435518745858
"616Mcmc.Rdata","Var_01",1.00403170090815,0.999350754385097,1.00620847339817
"628Mcmc.Rdata","Var_01",1.00902420988856,0.999460328715663,1.00945790443217
"640Mcmc.Rdata","Var_01",1.01698027667097,0.999628884247263,1.01923715631018
"64Mcmc.Rdata","Var_01",1.00511447955154,0.999413731828735,1.00642405361459
"652Mcmc.Rdata","Var_01",1.00412020112251,0.999331453139225,1.00593382364431
"664Mcmc.Rdata","Var_01",1.00658564556348,0.999402720765602,1.00690094352087
"676Mcmc.Rdata","Var_01",0.999298641596201,0.999205054315971,0.999246823973571
"688Mcmc.Rdata","Var_01",1.01427891233927,0.999588137325075,1.01522581577633
"700Mcmc.Rdata","Var_01",1.01091117759472,0.99949492786539,1.01095967325232
"712Mcmc.Rdata","Var_01",1.00624187022949,0.999387078697984,1.00657700660651
"724Mcmc.Rdata","Var_01",0.999478322853659,0.999207433417388,0.999820120246585
"736Mcmc.Rdata","Var_01",1.01949500974878,0.999738349748994,1.02514957150128
"748Mcmc.Rdata","Var_01",1.0023732430354,0.999295961383175,1.00297112977428
"760Mcmc.Rdata","Var_01",1.0071717887292,0.999399960645542,1.00747135102707
"76Mcmc.Rdata","Var_01",1.00607878904743,0.999370473177486,1.00716297688399
"772Mcmc.Rdata","Var_01",1.00831687168074,0.999443798649837,1.00990388267354
"784Mcmc.Rdata","Var_01",1.00010162693784,0.999234290789656,1.00061004662539
"796Mcmc.Rdata","Var_01",1.0031233377198,0.999324948649629,1.00405912002119
"808Mcmc.Rdata","Var_01",1.00161879044891,0.999295825708732,1.00245841151572
"820Mcmc.Rdata","Var_01",1.00834904791451,0.999407726873685,1.00932967242421
"832Mcmc.Rdata","Var_01",1.00576394736766,0.99935428725484,1.00857022626329
"844Mcmc.Rdata","Var_01",1.00532611887794,0.999364788833699,1.00585769946946
"856Mcmc.Rdata","Var_01",1.02741489861903,0.99994239995352,1.0350636562611
"868Mcmc.Rdata","Var_01",1.01049814816604,0.999477506497065,1.0126435034183
"880Mcmc.Rdata","Var_01",0.999420293962268,0.999209076102351,0.999513424048634
"88Mcmc.Rdata","Var_01",1.00013737183734,0.999228127496846,1.00035715274165
"892Mcmc.Rdata","Var_01",1.00507062909079,0.999340393927477,1.00548424187693
"904Mcmc.Rdata","Var_01",1.01335793779459,0.999556625478776,1.01583915153613
"916Mcmc.Rdata","Var_01",1.01164633607049,0.999508704176519,1.01345462748258
"928Mcmc.Rdata","Var_01",1.01010985329592,0.999465942273432,1.0109149512511
"940Mcmc.Rdata","Var_01",1.01044744310148,0.999517435463675,1.01294340032166
